state_rank,neet_rank,neet_roll_no,gender,category,PH,score
47805,1349853,4201110311,Female,General,No,133
47806,1349880,4208030424,Male,General,No,133
47807,1350024,4208030053,Male,SC,No,133
47808,1350046,4201030527,Female,ST,No,133
47809,1350049,4201100156,Female,SC,No,133
47810,1350213,4202030118,Female,General,No,133
47811,1350229,4201500068,Female,Gen-EWS,No,133
47812,1350261,4206020180,Female,SC,No,133
47813,1350297,4207060100,Female,OBC-(NCL) As Per Central List,No,133
47814,1350385,4207060332,Female,SC,No,133
47815,1350389,4201140339,Female,OBC-(NCL) As Per Central List,No,133
47816,1350410,4201010671,Female,General,No,133
47817,1350424,4219100144,Female,ST,No,133
47818,1350469,4223010033,Female,SC,No,133
47819,1350527,4206030462,Male,Gen-EWS,No,133
47820,1350693,4219080073,Female,Gen-EWS,No,133
47821,1350706,4201010970,Female,SC,No,133
47822,1350768,4206020366,Female,SC,No,133
47823,1350818,4207050053,Male,OBC-(NCL) As Per Central List,No,133
47824,1350829,4215010139,Male,OBC-(NCL) As Per Central List,No,133
47825,1350920,4201010020,Female,General,No,133
47826,1350993,4208100170,Male,SC,No,133
47827,1351106,4201340341,Female,OBC-(NCL) As Per Central List,No,133
47828,1351136,4201090125,Male,OBC-(NCL) As Per Central List,No,133
47829,1351196,4201010778,Female,General,No,133
47830,1351230,4201270714,Female,General,No,133
47831,1351268,4208100180,Female,SC,No,133
47832,1351272,4201290637,Female,OBC-(NCL) As Per Central List,No,133
47833,1351352,4201040796,Female,OBC-(NCL) As Per Central List,No,133
47834,1351375,4201240093,Female,OBC-(NCL) As Per Central List,No,133
47835,1351409,4220020122,Female,OBC-(NCL) As Per Central List,No,133
47836,1351425,4208050028,Female,SC,No,133
47837,1351457,4203020442,Female,General,No,133
47838,1351485,4206020057,Female,SC,No,133
47839,1351492,4206060004,Male,OBC-(NCL) As Per Central List,No,133
47840,1351512,4201300352,Female,General,No,133
47841,1351687,4201050546,Female,OBC-(NCL) As Per Central List,No,133
47842,1351720,4205080299,Female,OBC-(NCL) As Per Central List,No,133
47843,1351818,4219040072,Female,OBC-(NCL) As Per Central List,No,133
47844,1351887,4212010250,Female,OBC-(NCL) As Per Central List,No,133
47845,1351924,4201440276,Female,OBC-(NCL) As Per Central List,No,133
47846,1351997,4207040288,Female,OBC-(NCL) As Per Central List,No,133
47847,1352013,4220010154,Female,OBC-(NCL) As Per Central List,No,133
47848,1352094,4220040183,Female,OBC-(NCL) As Per Central List,No,133
47849,1352136,4220020237,Female,Gen-EWS,No,133
47850,1352138,4209020486,Female,Gen-EWS,No,133
47851,1352310,4215010081,Female,General,No,133
47852,1352414,4204040257,Female,SC,No,133
47853,1352430,4201090387,Female,OBC-(NCL) As Per Central List,No,133
47854,1352792,4204040137,Female,General,No,132
47855,1352813,4202010618,Female,SC,No,132
47856,1352817,4213010290,Male,Gen-EWS,No,132
47857,1352840,4201020802,Female,General,No,132
47858,1352848,4201120525,Male,SC,No,132
47859,1352866,4218010009,Female,ST,No,132
47860,1352871,4207010610,Female,OBC-(NCL) As Per Central List,No,132
47861,1352897,4211010070,Female,SC,No,132
47862,1352899,4201050072,Male,SC,No,132
47863,1352935,4220040270,Female,SC,No,132
47864,1352978,4201440356,Female,Gen-EWS,No,132
47865,1353004,4219060295,Female,OBC-(NCL) As Per Central List,No,132
47866,1353076,4201420305,Female,OBC-(NCL) As Per Central List,No,132
47867,1353087,4213020073,Female,General,No,132
47868,1353100,4221050151,Male,OBC-(NCL) As Per Central List,No,132
47869,1353124,4201030477,Female,General,No,132
47870,1353131,4207100040,Male,General,No,132
47871,1353150,4208040124,Female,OBC-(NCL) As Per Central List,No,132
47872,1353164,4209020481,Male,SC,No,132
47873,1353189,4201170093,Male,General,No,132
47874,1353211,4220060232,Female,SC,No,132
47875,1353231,4217020100,Female,SC,No,132
47876,1353232,4206010132,Female,SC,No,132
47877,1353235,4206030274,Female,General,No,132
47878,1353283,4201060204,Female,OBC-(NCL) As Per Central List,No,132
47879,1353284,4201280204,Female,OBC-(NCL) As Per Central List,No,132
47880,1353297,4201030338,Female,General,No,132
47881,1353333,4208090090,Female,SC,No,132
47882,1353358,4207090143,Female,Gen-EWS,No,132
47883,1353364,4201080228,Female,OBC-(NCL) As Per Central List,No,132
47884,1353378,4221070156,Male,ST,No,132
47885,1353396,4221010027,Female,OBC-(NCL) As Per Central List,No,132
47886,1353435,4221090089,Female,OBC-(NCL) As Per Central List,No,132
47887,1353445,4202010021,Female,OBC-(NCL) As Per Central List,No,132
47888,1353480,4215010228,Female,General,No,132
47889,1353483,4201060911,Female,OBC-(NCL) As Per Central List,No,132
47890,1353488,4201010071,Female,Gen-EWS,No,132
47891,1353504,4201470349,Female,SC,No,132
47892,1353509,4204010427,Female,General,No,132
47893,1353519,4201440391,Male,OBC-(NCL) As Per Central List,No,132
47894,1353520,4201330189,Female,Gen-EWS,No,132
47895,1353600,4207010400,Male,General,No,132
47896,1353611,4206050017,Female,OBC-(NCL) As Per Central List,No,132
47897,1353655,4201060546,Female,OBC-(NCL) As Per Central List,No,132
47898,1353677,4608170330,Female,General,No,132
47899,1353706,4201270782,Female,OBC-(NCL) As Per Central List,No,132
47900,1353712,4201160480,Female,OBC-(NCL) As Per Central List,No,132
47901,1353716,4205040219,Male,SC,No,132
47902,1353730,4222010464,Female,ST,No,132
47903,1353739,4207030073,Female,SC,No,132
47904,1353742,4201430285,Female,OBC-(NCL) As Per Central List,No,132
47905,1353748,4203030009,Female,SC,No,132
47906,1353776,4201290171,Female,General,No,132
47907,1353818,4201400383,Male,OBC-(NCL) As Per Central List,No,132
47908,1353848,4201310043,Male,OBC-(NCL) As Per Central List,No,132
47909,1353856,4204010809,Female,General,No,132
47910,1353910,4201030870,Male,General,No,132
47911,1353934,4213010358,Female,OBC-(NCL) As Per Central List,No,132
47912,1353943,4221080094,Female,General,No,132
47913,1353947,4222010349,Female,ST,No,132
47914,1354006,4207010301,Female,OBC-(NCL) As Per Central List,No,132
47915,1354018,4222020501,Male,SC,No,132
47916,1354036,4201120016,Female,SC,No,132
47917,1354041,4205020270,Female,ST,No,132
47918,1354042,4220050152,Female,OBC-(NCL) As Per Central List,No,132
47919,1354047,4201430441,Female,OBC-(NCL) As Per Central List,No,132
47920,1354056,4204030423,Female,OBC-(NCL) As Per Central List,No,132
47921,1354081,4201240271,Female,OBC-(NCL) As Per Central List,No,132
47922,1354094,4221060343,Female,General,No,132
47923,1354120,4205010865,Female,OBC-(NCL) As Per Central List,No,132
47924,1354152,4217010039,Female,OBC-(NCL) As Per Central List,No,132
47925,1354224,4201300588,Female,Gen-EWS,No,132
47926,1354235,4201010502,Female,ST,No,132
47927,1354318,4221040297,Female,SC,No,132
47928,1354354,4217050172,Female,OBC-(NCL) As Per Central List,No,132
47929,1354364,4201060198,Female,OBC-(NCL) As Per Central List,No,132
47930,1354372,4201300448,Female,General,No,132
47931,1354376,4207020108,Female,Gen-EWS,No,132
47932,1354397,4201210414,Female,General,No,132
47933,1354420,4201300388,Female,General,No,132
47934,1354461,4201020787,Female,OBC-(NCL) As Per Central List,No,132
47935,1354484,4205020498,Male,SC,No,132
47936,1354507,4204010662,Female,ST,No,132
47937,1354511,4219030288,Female,ST,No,132
47938,1354573,4208020797,Male,Gen-EWS,No,132
47939,1354619,4212020250,Female,SC,No,132
47940,1354654,4202020515,Female,OBC-(NCL) As Per Central List,No,132
47941,1354658,4207030024,Female,General,No,132
47942,1354681,4201100202,Female,General,No,132
47943,1354776,4205010711,Female,OBC-(NCL) As Per Central List,No,132
47944,1354798,4203040258,Male,SC,No,132
47945,1354848,4201040517,Female,OBC-(NCL) As Per Central List,No,132
47946,1354964,2726010147,Female,OBC-(NCL) As Per Central List,No,132
47947,1354968,4204020115,Male,OBC-(NCL) As Per Central List,No,132
47948,1354976,4224040296,Female,OBC-(NCL) As Per Central List,No,132
47949,1354981,4203030272,Female,ST,No,132
47950,1355023,4206050291,Female,General,No,132
47951,1355041,4208070231,Female,SC,No,132
47952,1355056,4201480077,Female,General,No,132
47953,1355115,4223030145,Female,OBC-(NCL) As Per Central List,No,132
47954,1355140,4201110309,Female,Gen-EWS,No,132
47955,1355154,4220060033,Female,ST,No,132
47956,1355242,4201190234,Female,General,No,132
47957,1355266,4207050392,Female,ST,No,132
47958,1355313,4221070006,Female,OBC-(NCL) As Per Central List,No,132
47959,1355314,4201080642,Male,OBC-(NCL) As Per Central List,No,132
47960,1355318,4220020061,Male,SC,No,132
47961,1355403,4201150202,Female,ST,No,132
47962,1355429,4207020398,Female,OBC-(NCL) As Per Central List,No,132
47963,1355437,4224030212,Male,OBC-(NCL) As Per Central List,No,132
47964,1355572,4201240028,Female,General,No,132
47965,1355576,4201080667,Female,Gen-EWS,No,132
47966,1355589,4201390322,Female,OBC-(NCL) As Per Central List,No,132
47967,1355620,4208030275,Female,OBC-(NCL) As Per Central List,No,132
47968,1355621,4208020191,Male,OBC-(NCL) As Per Central List,No,132
47969,1355739,4203011140,Female,OBC-(NCL) As Per Central List,No,132
47970,1355757,4201210141,Female,General,No,132
47971,1355794,4201120247,Female,OBC-(NCL) As Per Central List,No,132
47972,1355830,4220040075,Female,SC,No,132
47973,1355834,4206090162,Male,OBC-(NCL) As Per Central List,No,132
47974,1355905,4207020321,Female,OBC-(NCL) As Per Central List,No,132
47975,1355907,4214020270,Female,SC,No,132
47976,1355911,4206060227,Male,ST,No,132
47977,1355920,4204010667,Female,OBC-(NCL) As Per Central List,No,132
47978,1355985,4201010731,Female,OBC-(NCL) As Per Central List,No,132
47979,1356002,4201140109,Female,General,No,132
47980,1356010,4201220139,Female,Gen-EWS,No,132
47981,1356098,4205050198,Female,OBC-(NCL) As Per Central List,No,132
47982,1356099,4206080036,Female,ST,No,132
47983,1356105,4209020286,Female,General,No,132
47984,1356119,4201430445,Male,General,No,132
47985,1356156,4201070722,Female,OBC-(NCL) As Per Central List,No,132
47986,1356328,4201360446,Female,General,No,132
47987,1356332,4203030264,Female,OBC-(NCL) As Per Central List,No,132
47988,1356351,4203010741,Female,SC,No,132
47989,1356390,4221030297,Female,ST,No,132
47990,1356441,4208020912,Female,Gen-EWS,No,132
47991,1356467,4207020414,Male,OBC-(NCL) As Per Central List,No,132
47992,1356568,4205040134,Female,OBC-(NCL) As Per Central List,No,132
47993,1356668,4220020163,Male,OBC-(NCL) As Per Central List,No,132
47994,1356741,4205030335,Female,SC,No,132
47995,1356768,4219070276,Female,General,No,132
47996,1356771,4216010393,Female,OBC-(NCL) As Per Central List,No,132
47997,1356798,4202040238,Female,SC,No,132
47998,1356841,4207010481,Female,OBC-(NCL) As Per Central List,No,132
47999,1356928,4208080382,Male,ST,No,132
48000,1357010,4220020258,Female,OBC-(NCL) As Per Central List,No,132
48001,1357065,4201080524,Female,OBC-(NCL) As Per Central List,No,132
48002,1357095,4208070301,Female,SC,No,132
48003,1357105,4208020221,Male,OBC-(NCL) As Per Central List,No,132
48004,1357172,4223010179,Male,SC,No,132
48005,1357223,4205070421,Female,ST,No,132
48006,1357234,4201260072,Female,General,No,132
48007,1357294,4201210112,Female,OBC-(NCL) As Per Central List,No,132
48008,1357295,4221090034,Female,OBC-(NCL) As Per Central List,No,132
48009,1357386,4207010189,Female,General,No,132
48010,1357453,4201150251,Female,OBC-(NCL) As Per Central List,No,132
48011,1357470,4203030359,Male,OBC-(NCL) As Per Central List,No,132
48012,1357487,4216010532,Female,ST,No,132
48013,1357611,4201220280,Female,General,No,132
48014,1357642,4203030037,Male,OBC-(NCL) As Per Central List,No,132
48015,1357692,4215010689,Male,ST,No,132
48016,1357711,4201021120,Female,General,No,132
48017,1357731,4221100058,Female,OBC-(NCL) As Per Central List,No,132
48018,1357873,4201270462,Male,SC,No,132
48019,1357877,4203010498,Female,General,No,132
48020,1357880,4202010255,Female,OBC-(NCL) As Per Central List,No,132
48021,1357900,4219040425,Male,OBC-(NCL) As Per Central List,No,132
48022,1357950,4201290359,Female,Gen-EWS,No,132
48023,1357969,4207020752,Male,ST,No,132
48024,1358091,4205050069,Male,OBC-(NCL) As Per Central List,No,132
48025,1358120,4220030284,Female,SC,No,132
48026,1358258,4219040462,Female,OBC-(NCL) As Per Central List,No,132
48027,1358271,4201250090,Male,General,No,132
48028,1358336,4219050056,Female,OBC-(NCL) As Per Central List,No,132
48029,1358346,4203040183,Male,OBC-(NCL) As Per Central List,No,132
48030,1358441,4217030019,Female,Gen-EWS,No,132
48031,1358536,4221090243,Female,Gen-EWS,No,132
48032,1358544,4201300705,Male,OBC-(NCL) As Per Central List,No,132
48033,1358713,4201190022,Male,OBC-(NCL) As Per Central List,No,132
48034,1358837,4201120269,Female,OBC-(NCL) As Per Central List,No,132
48035,1358979,4207080047,Female,OBC-(NCL) As Per Central List,No,132
48036,1358993,4201090588,Male,Gen-EWS,No,132
48037,1359113,4208040028,Female,OBC-(NCL) As Per Central List,No,132
48038,1359146,4205060124,Female,SC,No,132
48039,1359197,4206020324,Female,General,No,131
48040,1359243,4201140042,Female,ST,No,131
48041,1359263,4201350187,Female,OBC-(NCL) As Per Central List,No,131
48042,1359270,4216010169,Female,OBC-(NCL) As Per Central List,No,131
48043,1359272,4201270756,Female,General,No,131
48044,1359278,4201400315,Female,Gen-EWS,No,131
48045,1359282,4220010234,Male,General,No,131
48046,1359298,4209010198,Female,ST,No,131
48047,1359311,4201210344,Female,General,No,131
48048,1359321,4215010193,Female,SC,No,131
48049,1359385,4207070249,Male,OBC-(NCL) As Per Central List,No,131
48050,1359401,4203030202,Male,OBC-(NCL) As Per Central List,No,131
48051,1359407,4206040138,Female,OBC-(NCL) As Per Central List,No,131
48052,1359421,4221020189,Male,General,No,131
48053,1359431,4203030372,Female,SC,No,131
48054,1359458,4212030071,Female,SC,No,131
48055,1359509,4202020670,Female,OBC-(NCL) As Per Central List,No,131
48056,1359524,4201480307,Female,General,No,131
48057,1359533,4208070034,Female,OBC-(NCL) As Per Central List,No,131
48058,1359534,4208020667,Female,OBC-(NCL) As Per Central List,No,131
48059,1359540,4207020150,Male,SC,No,131
48060,1359566,4217020296,Female,OBC-(NCL) As Per Central List,No,131
48061,1359590,4205010570,Male,SC,No,131
48062,1359597,4213010024,Female,OBC-(NCL) As Per Central List,No,131
48063,1359624,4221070308,Male,OBC-(NCL) As Per Central List,No,131
48064,1359625,4223010437,Female,ST,No,131
48065,1359629,4210010210,Female,SC,No,131
48066,1359631,4206050073,Female,Gen-EWS,No,131
48067,1359637,4207060020,Female,General,No,131
48068,1359675,4205050195,Female,SC,No,131
48069,1359695,4205090024,Female,OBC-(NCL) As Per Central List,No,131
48070,1359698,4206080268,Female,Gen-EWS,No,131
48071,1359726,4220030219,Female,OBC-(NCL) As Per Central List,No,131
48072,1359752,4207050136,Female,Gen-EWS,No,131
48073,1359757,4221020092,Female,OBC-(NCL) As Per Central List,No,131
48074,1359800,4201100508,Female,General,No,131
48075,1359821,4202010756,Female,SC,No,131
48076,1359833,4205011131,Male,OBC-(NCL) As Per Central List,No,131
48077,1359839,4205030014,Female,OBC-(NCL) As Per Central List,No,131
48078,1359856,4201240349,Female,General,No,131
48079,1359862,4202020631,Female,OBC-(NCL) As Per Central List,No,131
48080,1359900,4201510021,Female,Gen-EWS,No,131
48081,1359914,4201080334,Female,OBC-(NCL) As Per Central List,No,131
48082,1360016,4222010067,Female,SC,No,131
48083,1360028,4201500157,Female,OBC-(NCL) As Per Central List,No,131
48084,1360041,4201031118,Female,OBC-(NCL) As Per Central List,No,131
48085,1360043,4201490122,Male,OBC-(NCL) As Per Central List,No,131
48086,1360048,4207030240,Female,OBC-(NCL) As Per Central List,No,131
48087,1360135,4201100231,Female,SC,No,131
48088,1360154,4224020201,Female,ST,No,131
48089,1360155,4202030019,Male,SC,No,131
48090,1360164,4204020246,Female,General,No,131
48091,1360168,4224020239,Female,OBC-(NCL) As Per Central List,No,131
48092,1360169,4201030302,Male,General,No,131
48093,1360177,4201021001,Male,SC,No,131
48094,1360212,4213010246,Female,OBC-(NCL) As Per Central List,No,131
48095,1360215,4201060049,Female,SC,No,131
48096,1360229,4206080085,Female,ST,No,131
48097,1360255,4215010050,Female,ST,No,131
48098,1360259,4201350284,Female,Gen-EWS,No,131
48099,1360273,4201110018,Male,OBC-(NCL) As Per Central List,No,131
48100,1360294,4216010341,Female,OBC-(NCL) As Per Central List,No,131
48101,1360321,4201150172,Female,OBC-(NCL) As Per Central List,No,131
48102,1360332,4202050088,Female,SC,No,131
48103,1360342,4201490098,Female,ST,No,131
48104,1360376,4206010113,Female,OBC-(NCL) As Per Central List,No,131
48105,1360379,4217010080,Male,OBC-(NCL) As Per Central List,No,131
48106,1360383,4206070198,Male,OBC-(NCL) As Per Central List,No,131
48107,1360394,4201410372,Male,OBC-(NCL) As Per Central List,No,131
48108,1360414,4202010236,Male,OBC-(NCL) As Per Central List,No,131
48109,1360430,4222010284,Female,OBC-(NCL) As Per Central List,No,131
48110,1360456,4203010506,Female,General,No,131
48111,1360470,4207110097,Female,OBC-(NCL) As Per Central List,No,131
48112,1360567,4205020235,Female,OBC-(NCL) As Per Central List,No,131
48113,1360574,4204040111,Female,OBC-(NCL) As Per Central List,No,131
48114,1360659,4206040062,Female,SC,No,131
48115,1360666,4201270827,Female,Gen-EWS,No,131
48116,1360702,4201230334,Female,General,No,131
48117,1360736,4201110170,Female,OBC-(NCL) As Per Central List,No,131
48118,1360776,4205050194,Female,SC,No,131
48119,1360808,4214010357,Female,SC,No,131
48120,1360817,4201060281,Female,General,No,131
48121,1360821,4220050284,Female,General,No,131
48122,1360828,4201190312,Female,General,No,131
48123,1360840,4215010609,Male,SC,No,131
48124,1360886,4201480131,Female,Gen-EWS,No,131
48125,1360891,4201070658,Female,OBC-(NCL) As Per Central List,No,131
48126,1360892,4201330255,Female,OBC-(NCL) As Per Central List,No,131
48127,1360907,4201390310,Male,General,No,131
48128,1360975,4204010794,Female,SC,No,131
48129,1361009,4201010460,Female,Gen-EWS,No,131
